#OTU ID	SRR9106059	SRR9106060	SRR9106061	SRR9106062	SRR9106063	SRR9106064	SRR9106065	SRR9106066	SRR9106067	SRR9106068	SRR9106069	SRR9106070	SRR9106071	SRR9106072	SRR9106073	SRR9106074	SRR9106075	SRR9106076	SRR9106077	SRR9106078	SRR9106079	SRR9106080	SRR9106081	SRR9106082	SRR9106083	SRR9106084	SRR9106085	SRR9106086	SRR9106087	SRR9106088	SRR9106089	SRR9106090	SRR9106091	SRR9106092	SRR9106093	SRR9106094	SRR9106095	SRR9106096	SRR9106097	SRR9106098	SRR9106099	SRR9106100	SRR9106101	SRR9106102	SRR9106103	SRR9106104	SRR9106105	SRR9106106
OTU129	0	42	17	0	0	746	0	36	0	8	0	85	0	1190	20	25	71	0	68	162	11	19	8	24	0	16	0	9	0	2	15	0	32	0	0	12	0	26	1449	41	51	0	227	0	18	0	0	7
OTU130	344	119	198	0	187	56	58	89	125	10	143	96	40	83	43	553	86	413	170	65	30	33	98	151	71	181	252	243	414	13	157	355	562	813	269	225	653	63	33	45	68	63	78	134	142	70	300	90
OTU131	0	0	0	15	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	16	0	0	0	0	30	0	0	0	234	0	0	0	0	1498	0	2102	0	263	0	0	0
OTU132	46	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	5808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3240	0	0	41	0	0	0	0	0	0	0	43	0	0	0
OTU133	0	4	370	0	579	108	103	69	144	0	406	228	150	17	22	68	81	0	464	19	9	0	131	80	10	70	249	145	448	1	11	0	11	0	623	50	0	31	129	66	146	96	14	157	56	215	589	177
OTU134	11	28	128	0	331	26	298	5	218	0	180	5	189	0	0	262	14	0	136	6	5	11	0	10	13	0	0	152	237	2	539	13	462	8	476	97	157	4	33	415	10	414	0	136	0	158	642	155
OTU135	12	129	447	0	499	13	56	11	79	2	87	12	132	35	27	177	43	0	152	13	155	85	53	78	55	41	25	502	460	11	305	6	75	0	259	95	15	3	19	36	7	41	4	80	6	79	641	43
OTU136	637	734	635	0	311	27	9	101	18	18	60	16	15	158	36	340	80	434	1411	49	81	187	396	272	916	257	108	389	919	25	317	437	672	183	140	234	429	36	15	13	35	18	34	221	61	61	571	57
OTU137	4	296	198	0	745	41	211	26	121	4	347	23	162	25	18	132	28	0	214	6	12	11	29	73	505	72	11	257	848	4	427	0	0	0	102	212	13	32	67	213	37	176	7	183	67	222	313	187
OTU138	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3068	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU139	0	0	40	0	19	0	365	0	270	0	211	0	356	0	0	17	0	0	10	0	0	0	0	0	0	0	0	28	0	0	0	0	8	0	66	10	0	0	0	807	0	869	0	14	0	36	18	332
OTU140	0	0	0	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	345	0	35	188
OTU141	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5446	0	109	0	122	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU142	0	4580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU143	38	0	28	13	0	0	0	0	0	0	0	0	0	54	0	0	37	2851	0	25	184	0	0	0	0	0	0	27	26	0	29	0	47	63	0	15	13	0	0	0	0	0	0	0	0	0	0	0
OTU144	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	39	2596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2321	0	0	1148	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU146	0	70	74	0	24	0	0	0	0	0	0	0	0	41	5	26	0	0	3826	0	0	58	0	0	0	0	0	21	71	2	38	0	17	15	0	0	23	0	0	0	0	0	0	0	0	0	32	0
OTU147	0	184	91	0	312	11	0	49	3	14	22	26	0	14	17	262	36	0	110	23	67	3	98	187	173	588	144	146	82	0	109	25	28	0	115	175	5	62	9	0	46	9	14	48	83	21	230	12
OTU148	182	232	340	0	318	75	34	79	176	35	154	43	62	165	65	273	67	127	1131	32	50	273	100	107	177	124	121	220	725	65	219	63	118	80	168	105	241	33	255	60	48	90	43	126	113	137	334	82
OTU149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3696	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU150	198	622	273	0	272	9	11	200	64	182	144	48	12	238	84	222	112	242	159	51	522	595	149	477	805	328	322	311	188	102	251	312	191	36	111	308	127	90	14	3	219	20	137	141	296	86	394	32
OTU151	0	0	0	0	2670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU152	122	310	106	0	105	337	40	198	5	14	9	19	14	255	29	133	59	371	1352	96	32	192	59	185	124	124	70	183	241	42	219	44	121	72	30	72	210	20	62	39	78	123	14	6	91	15	169	44
OTU153	0	0	0	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	2572	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU154	1632	0	0	11	0	0	0	0	0	0	0	0	0	0	0	13	0	12	0	0	11	388	0	0	0	0	0	12	0	0	22	0	0	0	0	0	294	0	0	0	0	0	0	0	0	7	0	0
OTU155	49	106	546	0	594	141	182	89	296	39	442	59	227	74	52	268	59	23	343	64	61	29	121	132	151	99	101	286	877	7	129	32	78	16	395	107	93	44	178	217	91	260	49	380	119	301	591	229
OTU156	0	54	112	0	113	41	4	343	23	18	79	47	5	109	37	36	34	0	267	9	34	81	69	67	262	101	21	218	316	11	42	0	0	0	18	51	0	67	53	6	102	18	24	198	269	95	162	51
OTU157	0	0	0	3612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU158	0	0	30	0	0	374	8	108	0	24	11	166	18	122	18	198	35	0	0	6	0	0	10	0	0	47	48	0	0	0	0	0	0	0	0	17	0	56	627	92	110	562	352	60	152	52	0	5
OTU159	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	2214	0	0	0	0	0	0	0	0	0	0	0
OTU160	169	253	826	0	373	142	62	140	202	33	231	41	62	211	79	142	68	117	331	19	108	261	143	184	428	173	22	466	382	96	219	17	40	29	91	111	84	54	200	175	186	180	44	297	252	183	425	266
OTU161	0	932	0	0	0	0	0	0	0	0	0	0	0	0	0	733	0	0	0	0	0	0	0	0	0	0	0	38	0	0	840	0	0	0	18	0	0	0	0	12	0	0	0	14	38	0	0	0
OTU162	217	0	160	0	23	0	0	0	0	19	435	0	0	0	0	29	0	0	0	0	0	21	0	0	0	0	0	193	103	11	117	0	0	73	31	38	271	0	0	13	0	0	0	2595	0	0	0	0
OTU163	49	91	245	0	11	6	26	13	99	35	32	91	29	210	55	79	34	7	58	64	109	180	17	27	0	15	150	43	867	28	127	24	162	3	276	13	0	53	7	68	17	85	117	25	46	37	69	40
OTU164	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2425	0	0	20	0	0	0	0	0	0	0	0	0	0	0
OTU165	0	0	0	7	0	0	0	56	0	0	0	269	0	0	0	0	0	0	0	1947	0	0	0	201	0	0	1110	0	0	0	0	0	0	0	17	443	0	209	0	0	70	0	0	0	0	0	0	33
OTU166	6	112	39	0	137	149	10	231	15	5	0	199	7	37	54	81	150	227	128	41	24	229	422	191	612	308	103	34	27	35	17	134	28	21	46	115	4	10	169	51	134	11	125	67	44	57	22	84
OTU167	65	366	46	0	150	56	8	224	0	116	17	171	3	93	83	344	285	142	368	51	79	72	281	427	898	440	173	181	94	14	163	169	115	28	43	311	24	112	22	13	130	19	50	4	437	73	153	25
OTU168	7	235	709	0	450	0	34	33	287	44	576	15	54	21	25	260	291	0	514	20	69	137	65	45	55	22	111	233	1146	17	681	8	199	0	338	114	43	0	11	59	0	521	16	390	42	217	367	253
OTU169	16	0	0	0	0	110	0	43	0	0	0	0	0	297	0	0	0	14	0	384	108	17	0	919	211	313	121	0	115	0	9	0	0	16	9	0	0	12	502	0	85	0	4	9	171	0	99	0
OTU170	425	497	325	0	69	110	0	18	17	8	5	32	0	82	31	102	9	78	177	16	63	140	65	25	125	108	126	12	305	59	295	80	263	155	24	44	706	5	79	9	47	5	6	27	10	7	120	0
OTU171	50	67	435	0	501	69	82	164	71	26	126	213	390	31	95	736	226	52	91	151	40	16	45	223	64	60	275	158	315	2	37	125	216	86	851	76	33	34	26	67	25	138	50	226	415	708	223	124
OTU172	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	9	12	949	20	0	11	0	10	0	0	1668	0	0	0	0	0	0	0	78	44	0	0	0	0	0	0	0	0	14	0	0	0
OTU173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	65	172	70	2005	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0
OTU174	306	172	237	0	106	0	23	37	40	15	49	76	26	28	25	235	79	42	112	12	73	27	212	96	80	357	207	307	188	9	150	610	251	50	81	277	580	41	5	61	35	31	15	63	71	55	203	16
OTU175	0	0	27	0	0	166	0	1671	19	299	0	114	0	2884	134	0	63	0	0	10	0	0	26	20	0	0	88	0	0	0	0	0	0	0	0	818	0	171	0	0	189	0	943	0	785	236	0	0
OTU176	6	20	0	0	47	7	0	72	0	95	0	36	0	8	40	281	91	0	0	215	0	0	0	343	35	201	266	0	0	0	0	20	21	0	7	954	6	62	0	0	294	0	142	0	240	126	12	7
OTU177	1853	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0
OTU178	93	376	117	0	167	20	67	24	57	4	48	16	62	17	7	327	36	65	119	17	73	24	59	71	77	67	46	141	197	6	354	105	616	36	124	73	202	35	31	25	15	24	8	55	13	37	248	56
OTU179	0	0	56	0	0	23	0	178	41	395	7	77	12	591	33	84	103	271	0	71	4	0	7	20	0	6	33	7	39	0	0	173	165	214	6	52	0	0	0	0	0	0	102	6	12	2	10	0
OTU180	0	24	129	0	229	12	100	15	129	3	74	20	101	0	3	252	15	0	55	5	0	0	8	22	8	11	32	78	185	0	781	18	200	0	273	36	25	0	37	72	9	112	0	77	7	33	324	70
OTU181	3	0	461	0	230	6	48	10	163	2	110	6	60	20	15	42	20	0	290	10	3	12	27	13	53	10	0	93	453	2	19	0	3	0	106	38	9	7	36	175	14	159	3	90	3	65	212	128
OTU182	0	29	339	0	381	82	393	44	433	7	137	22	894	13	16	116	44	0	75	10	17	0	34	41	58	60	33	132	237	1	204	17	129	0	366	31	20	8	20	226	14	284	9	611	66	170	241	498
OTU183	355	317	89	0	103	21	6	116	0	29	21	66	0	92	57	324	137	208	121	39	121	70	84	250	529	291	180	165	171	31	108	251	160	43	41	198	58	105	34	0	97	6	84	23	343	93	189	16
OTU184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2582	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2652	0	0	18	0	0	0	0	0	0	0	0	0	0	0
OTU186	0	0	459	475	0	0	0	0	0	0	0	0	0	0	0	0	124	0	36	0	0	0	0	0	31	0	0	2605	68	0	0	56	15	0	109	19	0	0	0	0	0	0	0	0	0	0	0	0
OTU187	0	8	184	0	124	142	121	74	177	8	265	126	100	13	11	111	41	0	213	23	9	0	43	40	21	27	72	64	390	1	64	6	50	0	185	20	6	20	86	96	74	258	9	210	78	171	151	111
OTU188	0	23	29	0	0	0	0	0	0	17	9	0	0	0	0	39	0	1083	349	42	128	42	14	0	0	0	0	60	90	2	17	25	80	0	0	0	0	0	0	0	0	0	0	38	1844	17	0	0
OTU189	929	264	10	0	0	0	2	42	0	0	0	0	0	9	4	53	0	213	17	0	14	11	0	0	0	0	0	13	0	5	83	114	75	91	0	0	409	0	0	0	0	0	0	0	0	0	6	0
OTU190	0	0	0	0	0	0	0	2099	0	0	0	0	0	0	0	18	19	0	0	0	12	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU191	0	129	32	1	696	0	0	0	0	0	0	0	0	1400	0	13	0	0	0	0	5	0	20	14	46	19	0	863	16	0	212	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU192	0	0	571	0	397	0	132	0	58	0	486	0	112	0	1	42	4	0	120	10	0	0	0	0	0	6	0	55	104	0	35	0	6	0	354	6	0	0	0	77	0	94	0	54	0	53	230	51
OTU193	0	0	93	0	122	0	5	0	0	0	79	0	0	0	0	30	0	0	23	0	0	0	0	0	0	0	5	23	957	0	12	0	195	0	169	0	0	0	0	0	0	0	0	0	0	0	414	0
OTU194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2185	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU195	0	0	37	0	0	374	10	96	2	32	8	162	28	115	9	173	50	0	3	4	2	5	5	0	0	21	31	4	0	1	0	0	0	0	0	19	0	63	443	75	127	394	228	51	141	68	0	5
OTU196	26	382	480	0	838	56	204	86	205	4	241	24	167	49	18	384	65	10	460	90	67	43	127	159	218	169	75	311	713	6	710	34	217	7	495	198	76	39	85	164	104	247	8	637	98	229	1131	259
OTU197	15	22	52	0	465	0	21	2	32	0	29	8	22	0	1	185	14	15	116	13	3	0	18	65	13	20	82	94	110	0	72	67	250	62	331	39	78	0	9	29	0	17	0	15	5	38	423	16
OTU198	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	1832	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
OTU199	99	155	190	0	120	58	31	53	26	8	40	58	34	58	26	179	57	81	274	29	30	62	67	99	291	91	77	105	330	11	123	72	269	75	102	94	96	11	233	54	89	63	35	50	24	25	122	36
OTU200	0	11	106	0	361	51	517	0	419	0	121	0	414	0	2	248	31	0	92	8	0	0	0	12	0	0	0	89	124	0	856	0	290	23	485	53	0	0	108	1014	14	916	0	42	0	85	629	224
OTU201	0	3	7	0	17	22	0	187	0	199	37	287	0	15	23	36	53	0	18	7	0	0	42	38	16	116	109	24	0	1	0	5	23	0	20	248	9	263	16	2	268	5	91	6	381	169	11	0
OTU202	41	179	191	0	168	17	21	17	30	2	25	8	21	16	23	154	47	88	101	34	66	26	43	54	71	40	92	101	128	3	92	120	109	17	84	50	20	7	6	94	23	19	7	71	5	25	180	19
OTU203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU204	9	13	27	0	11	139	2	185	0	113	8	253	6	147	102	126	83	597	15	18	22	10	84	81	19	101	133	31	8	0	4	39	30	158	11	154	12	90	200	5	181	8	220	0	857	155	16	13
OTU205	0	7	9	2	9	178	0	19	0	0	0	7	0	21	0	10	720	56	0	9	9	120	0	73	0	0	6	0	0	0	0	0	0	11	0	7	0	7	118	0	72	0	67	6	158	242	14	5
OTU206	0	5	72	0	32	22	3	55	9	44	14	75	5	32	37	15	29	42	53	83	8	7	55	14	27	12	63	4	35	3	0	6	0	0	29	18	0	107	18	6	621	60	29	32	174	18	27	18
OTU207	5	345	49	0	53	9	0	19	3	0	0	0	0	13	35	15	16	28	45	57	334	5	43	165	5	56	101	156	169	2	47	476	58	0	31	30	0	0	50	0	19	25	191	63	108	9	37	8
OTU208	0	16	68	0	339	18	473	7	363	0	150	0	480	0	2	178	7	0	216	12	13	0	8	23	22	19	8	216	89	0	199	0	295	15	316	16	106	0	24	740	9	406	0	171	7	224	369	225
OTU209	0	0	15	0	30	0	0	63	0	56	14	4	0	33	45	0	97	0	33	19	12	47	15	597	50	291	43	14	35	2	0	0	0	0	8	27	4	17	0	0	184	0	13	0	337	19	23	5
OTU210	0	4	106	0	134	9	108	0	87	1	168	2	110	0	0	53	0	0	130	3	0	0	1	0	0	0	1	148	186	1	125	0	63	1	204	23	20	1	8	57	0	49	0	162	2	124	246	59
OTU211	0	0	17	0	0	28	0	1287	0	149	0	106	0	409	108	0	0	0	15	0	0	0	32	0	0	11	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	7	0	164	26	0	0
OTU212	0	0	145	0	54	0	14	0	43	0	85	0	12	0	4	42	0	0	42	7	0	0	0	0	0	0	0	1524	81	1	70	0	45	0	96	0	0	0	0	107	21	241	0	14	0	672	57	14
OTU213	0	0	0	48	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	3828	82	0	0	0
OTU214	31	558	72	0	11	15	0	21	0	19	5	4	0	640	19	161	6	78	268	5	7	138	56	11	60	12	21	33	376	30	324	0	18	29	13	34	61	9	25	5	4	8	27	87	21	8	15	15
OTU215	0	0	0	167	0	0	0	0	0	0	1840	0	0	0	0	0	0	0	0	42	37	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0
OTU216	0	1776	64	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	37	0	0	0	0	19	0	0	0	0	0	0	2704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU217	115	14	11	2	8	28	1	31	2	1	6	5	1	75	0	9	61	283	13	30	10	34	7	33	318	6	18	18	9	0	12	20	143	80	44	4	31	3	35	0	19	0	12	9	30	3	61	13
OTU218	0	0	0	2	0	0	812	0	0	0	0	0	952	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU219	9	6	78	0	58	176	0	103	9	101	35	187	7	236	26	176	67	128	40	100	22	6	9	49	24	40	90	46	898	6	15	5	26	0	11	57	9	63	7	0	38	2	270	52	235	106	56	16
OTU220	4	61	127	0	171	54	44	78	85	42	54	51	31	183	50	73	42	1	180	29	21	70	35	112	256	64	52	53	223	11	49	2	37	2	80	51	5	28	57	15	54	25	61	97	101	69	169	46
OTU221	50	193	101	0	106	3	10	22	12	8	51	11	15	30	15	137	10	56	129	13	76	50	38	85	109	81	39	118	107	8	127	42	76	40	50	59	93	12	3	5	27	12	3	28	35	32	121	11
OTU222	87	90	33	0	45	14	0	50	1	53	17	83	2	22	40	135	84	50	71	40	67	2	107	142	98	251	257	71	75	1	30	61	63	17	49	237	15	86	35	3	93	7	60	39	122	57	92	3
OTU223	0	0	0	0	0	0	0	0	0	471	0	40	0	138	31	0	0	0	5	5	0	0	11	7	0	54	276	0	0	0	0	0	0	0	0	83	0	20	0	0	30	0	44	0	346	470	0	0
OTU224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU225	151	0	30	0	0	0	0	0	0	0	0	0	0	56	0	0	16	0	0	0	40	1685	0	0	115	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2227	0	0	236	0	0	0	0	0	0	0	0	0	0	0
OTU227	0	52	12	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	884	0	625	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
OTU228	7	7	0	0	7	18	0	81	0	11	8	452	0	0	0	33	62	0	0	0	4	0	109	0	0	18	84	0	0	0	6	96	6	0	8	168	28	81	31	9	168	27	61	4	781	153	0	9
OTU229	2	4	75	0	69	8	5	47	3	6	6	49	5	25	30	80	63	0	167	50	11	1	97	33	15	90	167	29	84	0	8	31	57	0	135	181	11	23	5	0	41	4	7	23	25	11	54	10
OTU230	101	487	436	0	579	17	38	85	51	27	106	28	33	106	27	286	103	28	389	40	336	258	75	193	416	130	147	81	982	45	406	82	167	7	252	196	106	38	37	48	77	80	46	236	88	191	618	63
OTU231	195	678	81	2	0	10	13	20	8	0	42	0	0	33	0	441	117	48	61	0	81	163	17	8	0	0	0	63	555	0	1166	10	246	8	0	20	95	0	0	0	50	0	76	259	36	0	35	0
OTU232	0	28	69	0	99	25	3	59	3	22	38	39	1	27	15	66	57	0	73	46	25	9	30	51	71	70	72	46	142	4	8	0	1	0	38	23	0	41	52	15	38	22	24	55	71	27	67	25
OTU233	0	7	93	0	155	21	126	10	178	1	113	12	129	5	3	40	3	0	26	17	13	3	17	11	11	8	17	129	101	1	21	0	5	0	104	27	0	6	44	109	14	73	0	117	8	98	213	104
OTU234	0	0	0	70	0	0	0	0	0	0	651	0	0	0	0	0	3	5	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	565	435	0	0	0	4	0	3	96	11
OTU235	9	56	21	0	32	93	0	104	5	40	19	152	0	125	101	256	166	488	30	31	6	0	44	539	39	135	1126	69	59	0	20	78	13	188	46	989	24	300	98	12	59	0	128	7	370	58	54	11
OTU236	0	0	211	1	0	0	0	0	0	0	0	0	0	33	0	0	0	0	1276	0	0	35	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU237	24	78	214	0	308	20	20	55	31	15	82	18	10	82	29	96	53	4	286	40	48	99	76	117	322	240	53	107	552	23	52	9	42	0	47	115	13	16	67	39	26	19	34	105	66	32	226	36
OTU238	15	63	32	0	86	56	10	91	3	18	10	90	2	21	28	183	49	166	68	117	29	10	95	161	69	168	181	58	59	5	33	120	57	26	47	214	11	87	103	23	224	21	81	12	77	27	113	16
OTU239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	281	162	0	0	0	0	0	0	19	0	24	71	0	0	0	0	0	0	0	0	83	0	0	0	0	155	0	0	0	1142	98	0	0
OTU240	0	0	0	2	0	0	0	72	0	5	47	74	0	0	0	0	0	0	0	2	0	0	0	11	0	0	605	0	0	0	0	0	0	0	240	28	0	6	0	0	120	0	0	132	0	151	0	0
OTU241	0	0	0	2	1141	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	53	196	0	560	0	40	0	0	0	96	0	0	0	0	0	0	0	0	0	22	1178
OTU242	39	122	97	0	120	0	6	7	16	4	25	1	9	17	2	86	9	2	82	2	29	29	20	59	186	39	9	99	106	5	75	20	35	1	53	37	33	7	1	4	4	8	6	23	13	8	136	16
OTU243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	9	0	18	0	0	0	1604	0	0	0	0	25	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU244	12	45	34	0	101	0	0	0	0	0	1457	19	0	0	0	0	0	0	46	103	29	0	0	74	231	216	0	0	0	0	26	0	39	0	0	0	125	0	20	0	32	0	0	12	37	0	238	0
OTU245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1280	0	0	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU246	0	0	0	186	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	1161	211	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87
OTU247	4	3	212	0	171	22	186	13	173	0	123	20	209	5	6	168	14	0	74	10	7	4	23	22	8	21	18	102	156	1	27	10	245	0	186	24	35	4	69	166	11	203	5	120	12	106	286	109
OTU248	0	0	39	0	0	89	0	1046	38	332	13	79	0	840	33	33	0	37	12	210	0	0	0	43	0	54	107	0	70	0	0	210	113	32	0	87	0	111	56	24	14	0	399	19	114	91	74	23
OTU249	0	0	46	244	0	0	0	0	0	0	0	0	0	78	0	26	347	671	0	71	30	0	0	0	0	0	0	0	96	0	0	0	8	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU250	8	17	7	41	31	218	0	44	4	31	8	14	0	17	0	17	58	40	0	219	91	20	3	72	94	3	32	22	19	0	12	7	26	9	6	8	4	49	262	0	134	0	212	0	188	4	31	92
OTU251	18	0	12	0	16	0	4	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	11	33	0	47	0	50	1600	43	9	113	0	0	5	0	0	0	7	0	0	14	10
OTU252	7	53	26	0	64	2	7	22	4	9	5	16	1	42	19	23	9	29	47	103	40	107	42	124	139	34	129	9	13	13	11	44	49	5	35	52	9	54	0	0	151	11	18	24	28	8	105	11
OTU253	45	145	127	0	70	33	34	55	55	23	41	39	40	34	31	276	61	92	103	37	149	34	115	149	57	78	280	53	509	2	70	71	131	28	103	69	23	71	17	35	222	58	33	37	52	45	92	71
OTU254	54	96	63	0	80	2	21	26	155	13	35	7	2	43	6	51	8	139	56	14	64	44	42	118	209	75	28	120	174	5	59	68	45	32	17	43	17	19	12	1	24	3	16	39	59	16	104	4
OTU255	65	331	96	0	264	6	11	4	17	0	24	5	14	0	1	244	6	40	73	8	15	16	23	68	77	37	9	218	138	3	663	44	314	170	118	44	311	6	0	16	0	13	0	62	0	23	377	24
OTU256	21	56	211	0	221	30	239	47	208	8	214	27	177	15	14	154	28	0	64	11	12	26	43	76	66	74	54	180	268	8	136	0	83	8	245	83	131	17	15	115	57	138	0	170	62	180	351	131
OTU257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU259	31	17	26	0	0	0	0	0	0	0	0	0	0	118	14	32	0	37	1852	0	8	270	0	0	0	15	12	29	28	37	37	0	12	24	9	53	108	0	0	0	0	0	0	0	0	0	18	0
OTU260	0	0	196	20	15	0	0	0	0	0	0	0	0	106	0	0	6	0	0	178	0	66	0	151	1103	0	0	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0
OTU261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1564	0	0	0	0	0	0	0	0
OTU262	29	14	0	0	9	0	4	45	0	18	0	84	0	0	19	124	103	0	0	60	0	0	8	95	31	184	694	0	0	3	12	541	52	0	38	902	14	302	0	0	115	0	31	0	226	58	13	4
